class,score
0,5.96820819754531e-05
0,8.12428157072202e-07
0,1.644165377106498e-06
0,2.935549176258594e-07
0,3.085356999390961e-07
0,2.38368775885456e-07
0,2.7181883042927333e-07
0,2.4285994934226793e-07
0,9.238600028677156e-07
0,1.3825819323502024e-06
0,1.5129186145975985e-07
0,3.4082983643419126e-07
0,1.1122676187873739e-07
0,3.405395164943895e-07
0,3.109185635191701e-07
0,3.130478354271376e-07
0,2.458189282087709e-07
0,2.9800361522053616e-06
0,2.71135451358283e-07
0,1.7549884326126317e-07
0,5.384494922191288e-07
0,3.007972547186409e-07
0,2.0738117248769419e-07
0,2.4383313831949053e-06
0,4.880431380673083e-07
0,5.034261922568503e-07
0,3.4059531534175166e-07
0,3.195767134505804e-07
0,3.210276022027207e-07
0,4.345556893800966e-07
0,4.4870629848652187e-07
0,2.797200590849971e-07
0,9.132941909590331e-07
0,7.605330584893509e-07
0,5.3070894500132e-07
0,9.956382981086445e-07
0,4.6998262103618864e-07
0,8.323657835037379e-06
0,3.256211713998164e-06
0,6.109276018757446e-07
0,3.7030966897328465e-06
0,1.2685248589969213e-05
0,1.328072415666698e-07
0,2.647230112248962e-07
0,5.02059808373815e-07
0,4.5493190053005847e-07
0,5.609343936234417e-07
0,2.4328748220851074e-07
0,1.5666428627285153e-07
0,2.494532387958751e-06
0,2.498858458392864e-07
0,1.8672683568641007e-07
0,2.2739851171621518e-07
0,2.3391743679867915e-06
0,5.429842191122102e-05
0,1.5262479117020352e-06
0,1.7629855660881045e-07
0,9.524465001689025e-07
0,6.865564750613251e-07
0,5.481563242249806e-07
0,3.7617885867909213e-06
0,2.906519168932862e-07
0,2.469838443415791e-06
0,4.1910011359628925e-07
0,2.108126155479156e-06
0,1.76291252440019e-06
0,6.500475590800006e-07
0,6.122735721299876e-07
0,4.2213895283069644e-07
0,9.654492079367784e-07
0,1.5241841822647947e-07
0,2.879795843374132e-06
0,1.956310134552546e-07
0,1.709250904305154e-06
0,3.897499982712284e-07
0,1.8946206943152715e-06
0,1.3944099566594508e-06
0,5.260740517948233e-06
0,1.814473276385703e-07
0,3.8809508957769406e-07
0,8.168463772120402e-07
0,3.1601156329024437e-06
0,1.0201055526644743e-06
0,8.106336419809945e-07
0,2.018674721772115e-05
0,8.125952532913182e-07
0,6.6367058469398506e-06
0,4.5611853865270525e-07
0,1.2393089442174356e-05
0,6.372278518491732e-07
0,3.3015628219358954e-07
0,2.344906469526958e-06
0,9.25274064409487e-06
0,3.2895380059157523e-07
0,1.0654879139573095e-06
0,6.262704317433458e-07
0,1.4755108856785468e-05
0,4.907596514989051e-07
0,6.882319380272022e-07
0,2.566862135284508e-07
0,4.866236184739251e-07
0,2.756979481265346e-07
0,1.523063135732256e-07
0,9.662075930655239e-05
0,4.5128437394057914e-07
0,7.333775013161193e-07
0,9.904781385352033e-07
0,3.8495948733554285e-06
0,2.2688751686139847e-07
0,2.090731241529425e-06
0,6.042043044512417e-06
0,4.1746927662306453e-07
0,1.6405814845130108e-06
0,1.2372660486025499e-06
0,2.553551130264735e-07
0,3.051996553089e-07
0,1.7446544053660579e-06
0,9.311132123202734e-07
0,2.7340115316741285e-06
0,3.2118782937471477e-07
0,1.8732036854575177e-06
0,9.930470092686969e-07
0,6.668995072752628e-07
0,1.566946555555451e-05
0,2.6596181980203497e-07
0,2.4140415898781906e-07
0,1.119296412195066e-06
0,5.462629817908488e-07
0,2.957983529026285e-06
0,1.1277568072149403e-06
0,4.711201010449472e-06
0,2.1281720412322375e-07
0,6.66964485334206e-07
0,1.5815234379033465e-06
0,2.845328018764687e-07
0,3.8745575821457496e-07
0,5.651511102751245e-06
0,3.0901562260162484e-07
0,6.581235937073993e-07
0,2.8817062349319335e-07
0,3.702111248478607e-07
0,2.6117034447146995e-07
0,4.139586827796319e-06
0,3.021546138140663e-06
0,3.7204007730588806e-07
0,3.534517382289418e-07
0,2.8693730451263023e-07
0,3.062458241264512e-06
0,3.21641491351122e-07
0,2.3311458705855778e-06
0,2.8195445642169e-07
0,4.7004927647587574e-06
0,3.220882375336835e-06
0,8.364634519662884e-07
0,9.812165494272776e-05
0,3.497634743838685e-07
0,2.4084062683503535e-06
0,3.583109619853075e-07
0,8.95560797084463e-07
0,3.3692015359028996e-07
0,2.437794040255987e-06
0,3.1587283795975895e-07
0,9.216699643042385e-07
0,5.786181693958995e-07
0,7.335453144798684e-07
0,3.255963765162333e-07
0,9.879747284987698e-07
0,1.9000129884272282e-07
0,2.4488742948562263e-06
0,1.93413093434771e-07
0,9.964586207034993e-07
0,4.828894857381639e-06
0,9.832275675600998e-06
0,9.359130403416062e-06
0,5.694495947939494e-07
0,4.2221568986445833e-07
0,4.111830307692887e-07
0,2.6561663926032404e-07
0,1.4576400842958696e-06
0,5.429249020742909e-07
0,5.470620078785477e-07
0,6.367761874803987e-06
0,2.2316656877852074e-07
0,2.919989902067606e-07
0,2.285280121950207e-06
0,8.406127642459658e-07
0,2.6709973708201317e-07
0,1.572291386995121e-06
0,2.6585919078051894e-07
0,1.7525905213118409e-06
0,4.975797769054222e-06
0,4.5008175568735525e-07
0,3.320496425000206e-07
0,3.8543812448977495e-07
0,3.426906858698932e-07
0,5.97483561910026e-07
0,1.443742804346999e-06
0,4.0545155767166685e-07
0,2.3729410965040476e-07
0,7.135806281843047e-07
0,6.459685480822875e-06
0,1.1370845445611434e-06
0,5.605179914644644e-07
0,4.246780682177691e-06
0,3.897255498158535e-07
0,2.2863146094842671e-07
0,8.312732818323096e-06
0,1.0462651630538858e-05
0,6.993372895701438e-07
0,6.800331557914754e-07
0,2.857242718750842e-05
0,2.6389145658271046e-05
0,1.2285992801791982e-06
0,2.0783271458553184e-06
0,2.8312041458073334e-07
0,2.550969823238194e-06
0,5.51319669107554e-07
0,5.55618467022074e-07
0,5.337644952791652e-06
0,8.330901267011337e-06
0,1.6498462125364041e-06
0,2.0798405854845885e-07
0,2.951464325310804e-07
0,1.8870323280001294e-06
0,5.086084149876939e-07
0,2.7775008915142706e-07
0,2.242819260686758e-07
0,4.471557647324571e-06
0,5.384410116931257e-07
0,3.876402454338707e-07
0,3.019423903703037e-06
0,7.982634403030606e-07
0,2.7963882363200495e-07
0,6.001271083418862e-06
0,2.2987994802783644e-06
0,7.556325783609917e-06
0,6.192223709308407e-07
0,3.51458871731804e-07
0,2.366111982110476e-07
0,1.3259222441066555e-06
0,2.834626876744948e-07
0,2.8227994235015534e-05
0,4.552592432127798e-07
0,1.2067690661549584e-06
0,2.506321831642854e-07
0,6.500705920531892e-07
0,2.977723414139577e-07
0,1.0025481619632768e-06
0,8.525724139050858e-06
0,2.1433227524991445e-06
0,2.866612085605162e-07
0,2.5935504373639808e-06
0,8.909747303321118e-07
0,2.8968679313385853e-06
0,2.5141005335617183e-06
0,6.452988196471361e-07
0,1.5314231152676723e-06
0,6.610868143119073e-06
0,6.958237514691503e-07
0,3.44224182525609e-07
0,1.1971806169333784e-06
0,2.0945224358982493e-07
0,7.400333442089011e-07
0,2.7713656726793367e-07
0,6.644378577075863e-06
0,7.86207692008159e-07
0,7.0053139001205486e-06
0,1.9197936975597953e-06
0,4.0999410067218367e-07
0,2.006615344365088e-06
0,1.624855203290754e-05
0,1.390227471472979e-06
0,3.461541703813722e-07
0,1.8283343133656064e-07
0,8.745915993732232e-07
0,5.497881845977771e-07
0,2.520846574507296e-07
0,2.9073293298841657e-06
0,4.0981529807059394e-07
0,5.641352689940418e-07
0,2.156588498725486e-07
0,4.727216469720068e-07
0,1.7287758165701246e-06
0,6.113256636705195e-06
0,3.700126763161543e-07
0,6.312342503022612e-07
0,6.623888946306255e-06
0,3.1965816824124558e-06
0,1.5727988369219844e-07
0,1.4339007801387388e-07
0,1.110001690139875e-06
0,1.8351879283360843e-06
0,9.534458538810989e-07
0,1.3681831575959636e-07
0,7.774396540477679e-07
0,6.679965097880655e-07
0,3.424843426060178e-07
0,1.329895730044778e-06
0,2.3146675889706542e-07
0,5.097788515939808e-07
0,4.767249585505143e-07
0,4.2846924200476633e-07
0,4.399392801501e-07
0,2.616562689187935e-06
0,5.156205262103981e-07
0,3.251444180862305e-07
0,3.68015095524502e-07
0,1.69149839203813e-07
0,1.622207779116701e-06
0,2.5040620088223596e-07
0,3.3052680453430424e-07
0,2.333869617117459e-06
0,1.1721705795166586e-06
0,4.7285000053673175e-07
0,4.488694620657845e-07
0,3.77623612999576e-07
0,1.7650831104443363e-07
0,1.0393588964395708e-06
0,4.01039125411286e-07
0,6.937601366015937e-07
0,1.92064913011791e-06
0,2.388829533110489e-05
0,2.074573219278553e-07
0,1.4683557395635937e-05
0,3.9708864766348533e-07
0,4.024968617544837e-07
0,5.337322595677676e-07
0,3.3242335684412334e-07
0,3.7946453206242316e-06
0,2.2066498656823732e-07
0,3.9483182601873145e-07
0,1.525571446007694e-06
0,1.8940193685128936e-07
0,2.396482557023274e-07
0,1.099611153521237e-06
0,7.51983237162534e-07
0,9.684401138165302e-06
0,4.517160712702916e-07
0,6.820191027914114e-07
0,2.6791605653615673e-07
0,1.9765431650768755e-07
0,2.800274483740434e-07
0,3.430079403486771e-07
0,4.910514806469216e-07
0,5.238404914093692e-07
0,3.8298381075885746e-07
0,3.337491052647334e-07
0,2.3835779087410979e-07
0,5.1684233521559095e-06
0,3.675950889236403e-07
0,2.9532891390661315e-07
0,3.870217403036789e-06
0,2.1032761280587956e-07
0,6.515719973914005e-07
0,3.0126351911094347e-07
0,1.1888715144824039e-07
0,2.0019746228630234e-07
0,4.918372319942944e-07
0,1.9935867094399207e-07
0,2.7467789177304806e-07
0,2.031258237253261e-07
0,1.7778025239322234e-06
0,1.7958289675206262e-06
0,2.1210385805646202e-07
0,1.3141822878711434e-07
0,3.5483159897807825e-06
0,1.1102227440923796e-05
0,1.4089238603865727e-07
0,1.2057641557746562e-07
0,2.9972551530718394e-07
0,1.2600282258603955e-07
0,2.471824113863782e-07
0,1.5588491347454073e-07
0,1.3691358563356305e-07
0,1.2562494824187522e-07
0,2.399227657911818e-07
0,3.1762567472714835e-07
0,1.5626718783358537e-07
0,1.997935477882291e-07
0,2.2842689637758945e-06
0,1.2881845062837399e-07
0,1.701107422969818e-06
0,1.154246948783579e-06
0,9.724095509435216e-07
0,2.0629460655549314e-06
0,3.6182832616850738e-06
0,8.170376282374075e-07
0,5.264893768914301e-07
0,2.1626557099425294e-06
0,4.9554122909877e-05
0,2.4913119694426524e-07
0,1.6260748555661664e-07
0,7.04407973135367e-08
0,1.8585389235366526e-07
0,2.255932200356753e-06
0,7.250049591343716e-08
0,4.919933799929573e-07
0,3.642371957647672e-06
0,2.5842233791113075e-07
0,1.0752652567283036e-06
0,1.766604328509669e-07
0,1.2739950548596199e-07
0,8.57670767804071e-07
0,1.6843358865960618e-07
0,7.759449568700292e-07
0,9.371216662190412e-08
0,1.5581313878698145e-07
0,2.3093986265214515e-07
0,1.050833806723171e-06
0,6.019290717816508e-07
0,1.042808954641835e-07
0,2.1187070925168558e-07
0,2.754468368762631e-06
0,1.2328842036613457e-07
0,1.143122018720767e-06
0,9.79905687166003e-07
0,1.3995167170117576e-07
0,1.0068323463600468e-07
0,1.0346941966064154e-06
0,2.416726525157829e-07
0,2.7319682669544767e-06
0,9.97772229999771e-07
0,6.020516359658316e-07
0,2.1385229658268605e-07
0,1.8812702818554172e-07
0,1.0045706838309263e-07
0,3.9529202815758157e-07
0,5.741980662652754e-07
0,5.520267528190173e-07
0,2.222766555028939e-07
0,6.896326792584918e-07
0,1.0553026697949802e-06
0,1.1187294635141959e-05
0,2.529239898464516e-07
0,2.564931094465405e-06
0,3.4043963283751466e-07
0,8.035104132569331e-07
0,1.7902043387341604e-06
0,7.84986347425423e-07
0,5.385681197857667e-07
0,3.787656985716238e-07
0,5.109132815212478e-07
0,1.3097732845560174e-06
0,3.413414920351758e-07
0,5.807064598569301e-07
0,1.226681662193051e-07
0,7.557771810070791e-07
0,1.4596402099564605e-06
0,2.489311842398583e-06
0,7.019987122429185e-07
0,2.7799951106854837e-07
0,5.607603967995455e-07
0,1.762873553172518e-07
0,2.2410222008747854e-06
0,4.3469905576508686e-07
0,6.726534373805942e-08
0,2.1032175343454145e-07
0,2.690189693539122e-07
0,4.323687477853022e-07
0,1.9570897814401188e-07
0,3.2036803258728835e-07
0,1.9372270811280055e-06
0,1.2185459101811756e-05
0,8.949446580551363e-08
0,1.226307477007859e-07
0,5.13583601137586e-07
0,6.005170682225967e-06
0,2.9053112895441633e-06
0,9.510784368627668e-07
0,2.8562706477984903e-07
0,1.954698611642738e-07
0,1.0815974503163677e-06
0,3.5878340058960263e-07
0,4.2111702637004715e-06
0,3.440649284552111e-06
0,4.6500126034369877e-07
0,3.944940155411765e-07
0,8.055437173695151e-07
0,1.8525396135582358e-07
0,3.938080728424647e-07
0,1.0323832179134868e-05
0,5.470728435021998e-07
0,8.641708021406868e-07
0,3.9682889485160385e-07
0,1.668625270680655e-07
0,1.3542320263938374e-05
0,2.0567578406235152e-06
0,2.622507893427625e-07
0,5.303915233892499e-07
0,8.471999649079485e-07
0,2.591956214955545e-06
0,3.377308147766323e-07
0,1.4277008783333745e-06
0,4.042017820109202e-07
0,3.7824619009039333e-07
0,2.1079607333185256e-07
0,3.2252324282608753e-07
0,4.337047535674178e-07
0,1.1595718226417332e-07
0,4.953068236221266e-07
0,3.0837330583492245e-05
0,9.921367012217833e-07
0,4.23281043708435e-06
0,2.3530205789144772e-07
0,1.1711994220098742e-06
0,4.3190631069165035e-05
0,2.9574677179702033e-07
0,1.2643755548907862e-06
0,2.9442844238425884e-06
0,8.857254976019825e-08
0,7.821807823370773e-06
0,1.1595747179710989e-06
0,1.0709182748858211e-06
0,6.679731064858715e-07
0,3.2122054789019914e-05
0,4.6619716149731793e-07
0,1.2879988433774875e-05
0,5.905133240669623e-07
0,1.7305776555856588e-07
0,2.0034012870295637e-07
0,5.276402729101695e-07
0,5.6300409523547355e-06
0,1.9106901284015304e-06
0,1.0660062125312118e-07
0,4.5319359745625956e-07
0,3.2031579128571663e-07
0,7.830810413632378e-08
0,5.690227056523186e-07
0,2.5547825622610303e-06
0,1.6663006050532192e-07
0,9.458941235993238e-07
0,4.2186732956065413e-07
0,1.295733371058425e-07
0,1.1278186091114988e-05
0,1.934477374717276e-07
0,3.579351128452455e-07
0,5.864919135382069e-07
0,5.2617784429733236e-06
0,7.459973505791629e-07
0,1.8068733281856406e-07
0,8.530168586236676e-08
0,1.0690643635760854e-06
0,9.215859905044858e-08
0,2.8901447109383603e-06
0,1.232468818697588e-06
0,8.084670926935366e-07
0,8.615313221072591e-07
0,2.802814300732198e-07
0,7.448203206803017e-07
0,1.4051230966306307e-07
0,1.0162319839757282e-07
0,4.353320878610542e-07
0,4.821484361146378e-07
0,3.940485359284724e-07
0,2.5023199254532697e-07
0,0.001488554787401636
0,3.1713470526107424e-07
0,1.5683225107971514e-06
0,2.3884458018216304e-07
0,1.7401124570883348e-07
0,9.522694192998047e-07
0,5.565112276707831e-07
0,2.1386156457458082e-07
0,3.9697779883410644e-07
0,7.209842225877997e-07
0,4.498173032371032e-06
0,1.3328141353255295e-06
0,1.3878905025384406e-06
0,3.0420341976113465e-07
0,2.852302126791468e-07
0,3.795930564857574e-07
0,4.955842000459509e-07
0,9.10655265018511e-07
0,4.251808025412207e-07
0,3.5515686315450825e-07
0,2.512947567916752e-07
0,3.07479446891305e-07
0,1.0404501054277988e-07
0,2.281307824985429e-05
0,9.212375750643647e-06
0,1.7112545994527872e-06
0,1.6234040721156845e-06
0,1.916552300862627e-07
0,1.3440365675708572e-06
0,4.998435024210459e-07
0,2.3440343717324638e-07
0,3.0429331533882127e-07
0,2.706095817298016e-06
0,0.0009244711720916662
0,5.777730460982699e-07
0,2.5447502030148896e-07
0,3.4531982298473145e-07
0,8.355696444422079e-07
0,2.2778500611168444e-07
0,8.431988082113536e-07
0,2.1799980901360347e-07
0,7.705372485671658e-07
0,2.2193762077264912e-07
0,1.3762984871820348e-06
0,1.1649964550459637e-07
0,1.8849966852182057e-06
0,9.250533597421021e-07
0,5.645189817040599e-07
0,5.184520732199341e-07
0,3.032328567271918e-07
0,7.401023361114081e-07
0,1.4287757139192762e-07
0,1.0705380049328053e-07
0,1.0149444748114588e-05
0,3.1910458431433442e-06
0,1.658323262047738e-07
0,7.46975970363305e-07
0,1.1554386687976633e-06
0,2.549391818453737e-07
0,3.5403195671744428e-06
0,5.380100072985886e-07
0,1.4562586792646782e-06
0,8.388407868015448e-06
0,5.747853686053493e-07
0,6.706563928784398e-07
0,1.4602163027964244e-07
0,2.586369910328433e-07
0,2.884183908068535e-07
0,6.513206377856805e-07
0,2.2626548944744555e-07
0,1.84911825877299e-07
0,2.539166603756739e-07
0,1.6394981096764626e-07
0,2.828395120308136e-06
0,9.720607786260598e-07
0,8.699928101433358e-07
0,2.659065503938108e-07
0,2.0632197172285875e-07
0,2.1033358006967163e-07
0,2.732446806080561e-07
0,3.9226793789902567e-07
0,6.907470349821253e-07
0,1.9741717898230858e-06
0,2.1602179447310344e-07
0,3.5985773750442166e-07
0,1.143195352288573e-06
0,0.0006380047761657053
0,9.646344903249388e-07
0,1.5640722175096279e-06
0,3.124727211697914e-07
0,3.8176388255294057e-07
0,0.0007341903593696033
0,7.585054483734822e-07
0,2.6872732995225725e-07
0,3.583134663953384e-07
0,2.0749130404848557e-06
0,2.8743542065189815e-07
0,2.419297664232591e-06
0,6.263852850620747e-07
0,5.844685349478146e-07
0,1.928522827616524e-06
0,4.21682171207373e-07
0,4.890317251275338e-07
0,8.161997171570761e-07
0,1.060927076488506e-06
0,3.286674150469097e-06
0,3.668278195615589e-06
0,2.1100764219550053e-07
0,5.428723583010173e-06
0,8.665644383551647e-07
0,1.579783623460665e-06
0,8.324106771872734e-07
0,4.608007598437096e-06
0,2.9412004581283854e-07
0,2.9568093727725884e-07
0,2.6742764495758244e-06
0,4.5434419719320166e-07
0,4.363801108532365e-07
0,1.0368456603140559e-06
0,1.5336322837252424e-06
0,1.40961220081297e-07
0,1.9779559836778737e-05
0,6.454859131585259e-07
0,3.2440361702371545e-07
0,5.7588309957557665e-06
0,4.735630131085599e-07
0,7.905560084916312e-06
0,5.102959087617868e-07
0,2.4214460665315414e-06
0,8.03613733971568e-07
0,3.456546338227179e-06
0,2.5993945335880195e-07
0,1.0140494515356406e-06
0,1.0066438106273996e-06
0,8.76085530490365e-07
0,3.489280423868617e-07
0,4.352234254676605e-07
0,1.1334931782592809e-07
0,3.9928137803706036e-05
0,1.253400205901945e-06
0,1.2111274982535374e-06
0,3.616772790794765e-07
0,1.9002330262035308e-06
0,2.569218751278181e-06
0,1.0063735333829375e-06
0,4.25159652993755e-07
0,1.1216417006889723e-05
0,1.1823664663104742e-05
0,5.670099711130012e-07
0,1.1853883773760077e-06
0,3.507878790257039e-07
0,3.226965538621808e-06
0,2.1275343997360183e-07
0,6.152413704793369e-06
0,1.6779079781464414e-06
0,5.206413259903958e-07
0,1.768715101673495e-06
0,2.632619963275062e-07
0,2.220757889774816e-06
0,1.722245049373659e-06
0,3.2815490556422424e-06
0,4.711802771515501e-07
0,2.8143013852529703e-05
0,5.606406328534463e-07
0,2.3716682150441623e-07
0,5.734703094153276e-06
0,2.1605633976886533e-07
0,7.406298125905284e-05
0,1.2938600232074821e-06
0,3.73147993494859e-07
0,4.0135900457637736e-07
0,1.0595467169415652e-06
0,3.5537673220592244e-07
0,6.689929325668506e-07
0,3.7018824170581905e-06
0,1.0759992007990432e-06
0,8.625379499590373e-07
